TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19891014,25.502,24.568,1.277,26.293,1.697,228.584,409.423,6.077,97.77,1.203,1.566
19891015,26.44,25.027,1.378,27.636,2.083,290.192,403.099,7.429,97.685,2.177,1.638
19891016,26.32,25.25,0.879,27.226,1.473,282.009,407.777,6.36,97.7,5.269,1.761
19891017,25.96,25.25,0.59,26.561,1.347,254.79,410.793,5.26,97.796,7.749,1.861
19891018,25.858,25.151,0.327,26.455,0.993,220.701,421.244,5.208,97.855,5.611,1.993
19891019,26.271,25.182,0.832,27.193,1.559,270.433,409.522,6.015,97.787,4.437,1.392
19891020,25.166,24.62,0.422,25.628,0.807,171.885,415.77,3.745,97.8,11.14,0.901
19891021,25.202,24.66,0.715,25.662,1.01,204.755,418.657,4.159,97.847,6.555,0.907
19891022,25.452,24.73,0.274,26.063,0.887,216.423,418.621,4.393,97.835,7.167,1.551
19891023,25.156,24.481,0.635,25.728,0.914,195.692,416.898,3.912,97.837,8.692,1.918
19891024,25.993,25.101,1.133,26.748,1.665,230.686,413.077,6.088,97.738,2.668,1.502
19891025,26.915,25.551,1.523,28.069,2.125,266.503,409.547,8.624,97.638,0.081,1.818
19891026,26.477,25.361,0.508,27.421,1.299,259.822,413.331,5.957,97.673,7.604,1.872
19891027,25.157,24.626,0.332,25.607,0.585,169.235,418.891,3.788,97.792,10.665,1.787
19891028,25.844,24.796,1.342,26.73,1.647,267.614,406.997,5.66,97.699,4.906,1.656
19891029,26.246,25.177,0.862,27.151,1.364,275.17,410.85,5.683,97.706,7.857,1.216
19891030,26.163,25.343,0.81,26.857,1.312,249.799,417.042,5.708,97.793,4.405,1.501
19891031,26.128,25.46,0.661,26.693,1.127,237.719,417.099,6.258,97.802,3.209,1.778
19891101,25.427,24.872,0.391,25.896,0.902,183.509,421.205,4.302,97.708,8.051,1.572
19891102,25.163,24.614,0.571,25.628,0.726,189.747,419.193,3.849,97.667,7.561,1.192
19891103,25.995,25.118,0.807,26.738,1.351,224.67,417.883,5.611,97.623,3.257,1.377
19891104,25.808,25.048,0.707,26.452,1.117,217.433,412.879,4.104,97.619,9.844,1.401
19891105,25.926,25.326,0.991,26.434,1.39,236.407,415.194,5.351,97.584,4.229,1.39
19891106,25.794,25.008,0.369,26.459,0.995,219.639,422.32,4.804,97.499,9.385,0.882
19891107,25.181,24.609,0.354,25.664,0.759,180.577,420.169,3.759,97.439,8.594,0.849
19891108,25.218,24.644,0.325,25.703,0.718,190.227,423.29,3.881,97.491,8.737,1.298
19891109,24.901,24.453,0.402,25.28,0.696,166.941,422.783,3.651,97.564,9.72,1.774
19891110,25.505,25.084,0.519,25.862,0.819,191.514,420.996,4.192,97.546,6.3,1.323
19891111,25.167,24.738,0.374,25.529,0.611,152.213,420.59,3.755,97.495,7.076,1.475
19891112,25.905,24.955,1.209,26.709,1.536,227.94,416.363,5.316,97.468,4.234,1.54
19891113,25.642,24.9,0.759,26.27,1.264,200.901,420.15,5.323,97.557,2.726,1.183
19891114,25.222,24.812,0.219,25.568,0.505,156.881,420.239,4.147,97.586,5.97,1.199
19891115,25.605,24.746,0.774,26.331,1.291,239.175,412.193,5.026,97.543,6.644,1.257
19891116,25.583,24.944,0.648,26.124,1.192,218.538,418.631,4.512,97.642,7.731,1.008
19891117,25.776,25.009,0.801,26.425,1.171,203.715,417.645,5.083,97.676,4.116,1.172
19891118,25.951,25.387,0.681,26.428,0.856,187.971,423.958,5.495,97.692,2.814,1.258
19891119,25.529,25.017,0.349,25.962,0.635,167.893,419.846,4.039,97.702,9.096,1.253
19891120,25.038,24.691,0.321,25.332,0.707,112.832,423.404,3.971,97.673,6.339,2.03
19891121,26.122,25.425,1.007,26.711,1.5,199.0,414.062,5.953,97.698,3.047,2.421
19891122,26.92,25.664,1.353,27.983,2.071,264.068,406.271,8.895,97.787,0.159,2.223
19891123,27.353,25.785,1.395,28.68,2.249,279.071,409.96,9.241,97.778,0.299,2.0
19891124,26.016,25.343,0.443,26.585,0.813,168.341,414.025,5.6,97.772,2.138,1.384
19891125,26.096,25.092,0.81,26.946,1.259,240.53,409.334,5.501,97.717,6.522,1.522
19891126,26.395,25.538,1.095,27.121,1.624,233.243,410.489,6.065,97.746,3.827,1.762
19891127,27.198,26.049,1.283,28.17,1.934,248.384,413.428,8.365,97.792,0.604,1.65
19891128,26.316,25.774,0.725,26.775,1.413,225.022,410.74,5.941,97.78,5.652,1.891
19891129,26.901,25.562,1.267,28.034,1.948,258.622,407.113,8.494,97.664,0.505,1.953
19891130,26.91,25.641,1.185,27.983,1.898,254.534,407.14,8.564,97.623,0.649,1.745
19891201,27.434,26.137,1.442,28.53,2.118,288.258,410.789,9.199,97.676,0.899,1.84
19891202,27.308,26.378,0.466,28.095,1.122,240.327,421.338,8.439,97.708,2.193,1.801
19891203,26.389,25.625,0.619,27.035,1.065,230.158,415.636,6.102,97.66,3.839,1.649
19891204,26.579,25.946,0.767,27.114,1.218,227.586,417.485,6.595,97.629,3.262,1.682
19891205,26.271,25.724,0.959,26.735,1.612,197.625,419.622,6.565,97.709,3.913,2.069
19891206,25.899,25.538,0.554,26.204,1.022,180.508,416.456,5.822,97.731,4.052,1.756
19891207,26.104,25.46,0.703,26.649,1.167,216.95,414.36,5.94,97.679,3.037,1.282
19891208,26.015,25.47,0.444,26.476,0.917,206.861,416.13,4.791,97.664,7.093,1.889
19891209,26.503,25.678,0.667,27.2,1.431,241.346,420.103,5.862,97.601,5.305,1.527
19891210,25.328,24.983,0.29,25.62,0.53,126.907,427.256,3.705,97.678,14.013,1.673
19891211,25.302,24.942,0.438,25.607,0.794,158.095,420.817,4.132,97.699,7.777,1.65
19891212,26.563,25.595,0.978,27.383,1.434,226.433,414.993,7.178,97.654,1.736,2.109
19891213,26.826,25.922,1.062,27.591,1.712,232.107,418.197,7.982,97.663,0.371,2.473
19891214,26.184,25.482,0.449,26.778,1.044,192.718,419.179,5.997,97.685,2.622,1.821
19891215,25.375,24.917,0.461,25.763,0.893,176.178,421.724,3.879,97.695,10.735,1.336
19891216,24.878,24.688,0.178,25.039,0.438,94.91,427.802,3.518,97.658,12.48,1.865
19891217,25.485,25.045,0.702,25.857,1.052,182.115,422.638,4.605,97.696,6.567,2.274
19891218,25.57,25.146,0.559,25.929,1.002,187.746,420.582,4.214,97.708,9.418,2.124
19891219,25.117,24.649,0.392,25.513,0.913,142.643,419.864,4.358,97.834,7.901,1.21
19891220,24.697,24.353,0.238,24.989,0.405,114.408,422.602,3.629,97.93,9.907,1.483
19891221,25.087,24.315,0.712,25.741,1.114,198.712,411.571,4.65,97.937,7.224,1.217
19891222,25.36,24.849,0.854,25.793,1.154,192.481,413.993,4.698,97.97,5.824,1.81
19891223,24.816,24.175,0.437,25.358,0.659,150.46,417.827,4.065,97.983,6.268,1.193
19891224,24.427,24.039,0.575,24.756,0.687,132.029,426.442,3.547,97.906,8.644,1.076
19891225,24.798,24.462,0.29,25.081,0.743,155.301,423.174,3.601,97.841,13.267,1.473
19891226,24.951,24.367,0.563,25.445,0.964,189.55,413.932,4.183,97.874,8.828,1.32
19891227,25.636,24.96,0.959,26.207,1.255,218.881,416.622,5.345,97.741,4.689,1.31
19891228,24.942,24.565,0.363,25.261,0.775,173.928,413.201,3.721,97.657,11.257,1.669
19891229,24.942,24.527,0.516,25.294,0.724,188.775,417.612,3.908,97.661,7.662,1.577
19891230,25.124,24.828,0.681,25.374,0.876,169.256,415.531,4.548,97.743,4.536,2.003
19891231,25.692,25.099,0.583,26.193,1.149,214.592,416.614,5.054,97.758,6.55,2.191
19900101,25.227,24.643,0.408,25.721,0.813,196.002,411.39,4.807,97.792,6.271,2.062
19900102,25.289,24.694,0.721,25.793,1.145,192.652,417.762,4.637,97.833,6.162,1.695
19900103,24.994,24.577,0.621,25.348,0.94,159.647,415.723,3.695,97.786,11.614,1.847
19900104,25.007,24.609,0.483,25.344,0.753,170.576,418.108,3.793,97.778,7.446,1.664
19900105,25.054,24.567,0.663,25.465,1.042,172.586,416.698,4.655,97.775,5.119,1.453
19900106,24.479,24.071,0.444,24.824,0.804,151.292,417.268,3.78,97.768,9.301,1.232
19900107,25.063,24.473,0.848,25.561,1.099,184.429,417.585,4.97,97.745,3.611,1.239
19900108,25.215,24.877,0.632,25.501,1.008,168.283,418.118,5.345,97.757,4.285,1.778
19900109,25.205,24.932,0.544,25.436,0.881,155.148,418.774,4.472,97.792,5.444,1.546
19900110,24.33,24.302,0.218,24.354,0.204,55.015,420.826,3.736,97.793,10.124,1.75
19900111,24.994,24.423,0.327,25.478,0.825,189.321,420.666,3.712,97.73,9.822,1.847
19900112,25.621,24.834,0.837,26.286,1.547,208.519,420.721,5.273,97.71,4.398,1.681
19900113,25.452,24.853,1.016,25.958,1.393,188.907,410.39,5.015,97.778,4.598,1.833
19900114,25.501,24.839,0.8,26.061,1.232,217.017,412.729,4.976,97.786,5.145,1.457
19900115,24.879,24.568,0.232,25.143,0.385,125.156,425.053,3.616,97.727,12.313,1.501
19900116,24.875,24.437,0.419,25.244,0.793,152.908,421.574,3.712,97.629,7.954,1.612
19900117,24.855,24.298,0.355,25.327,0.759,174.237,421.121,3.628,97.605,10.386,1.78
19900118,24.932,24.492,0.476,25.304,0.811,158.777,420.905,3.876,97.666,6.981,1.666
19900119,24.92,24.488,0.456,25.285,0.77,169.764,410.108,4.144,97.658,6.152,1.893
19900120,24.823,24.431,0.399,25.155,0.724,147.229,412.667,4.449,97.684,5.776,1.93
19900121,24.851,24.398,0.645,25.235,0.88,167.605,421.753,3.779,97.676,9.404,1.279
19900122,24.781,24.51,0.358,25.009,0.583,164.972,419.703,3.978,97.697,5.998,1.891
19900123,25.246,24.623,1.127,25.774,1.449,220.385,408.695,4.994,97.636,4.361,1.804
19900124,25.109,24.78,0.653,25.387,0.862,202.675,407.197,3.902,97.585,9.83,1.835
19900125,25.593,25.201,0.594,25.924,0.937,218.263,415.988,4.228,97.62,9.255,2.005
19900126,25.286,24.917,0.344,25.598,0.691,179.346,420.295,3.789,97.734,10.61,1.891
19900127,25.182,24.837,0.512,25.474,0.881,162.68,420.536,4.193,97.756,7.018,2.057
19900128,25.107,24.693,0.56,25.456,0.859,188.964,418.669,3.836,97.614,10.347,1.895
19900129,25.078,24.643,0.392,25.447,0.731,154.75,421.536,3.79,97.552,9.63,1.991
19900130,25.432,25.075,0.617,25.733,0.856,182.225,423.723,3.951,97.601,8.672,2.362
19900131,25.651,25.272,0.74,25.972,1.012,197.416,415.278,4.57,97.693,7.41,2.38
19900201,25.434,24.817,0.448,25.957,0.898,190.908,414.04,4.063,97.754,7.654,1.975
19900202,25.521,24.865,0.885,26.076,1.109,203.94,414.665,3.868,97.707,10.09,1.867
19900203,25.0,24.81,0.293,25.161,0.678,122.56,428.335,3.681,97.8,14.142,1.637
19900204,25.013,24.751,0.346,25.235,0.633,136.589,424.726,3.687,97.802,8.362,1.706
19900205,25.126,24.702,0.472,25.484,0.913,191.017,414.555,3.864,97.808,10.816,1.883
19900206,25.238,24.697,0.724,25.695,1.09,211.165,411.686,3.859,97.784,8.643,1.501
19900207,25.405,24.898,0.8,25.833,1.014,197.287,419.045,4.382,97.821,6.953,1.23
19900208,25.562,25.224,0.772,25.847,0.982,195.524,422.551,4.654,97.808,5.326,1.496
19900209,25.301,24.984,0.5,25.569,0.893,184.183,419.094,4.46,97.793,10.334,1.739
19900210,25.524,25.038,0.892,25.935,1.204,202.268,419.665,4.433,97.705,10.603,1.634
19900211,25.365,24.956,0.49,25.71,0.799,205.69,414.899,3.921,97.73,10.244,1.768
19900212,25.314,24.896,0.634,25.667,0.816,176.633,421.84,3.796,97.73,10.312,1.444
19900213,24.935,24.632,0.178,25.191,0.508,113.149,426.125,3.557,97.797,10.902,1.561
19900214,25.327,24.914,0.723,25.677,0.896,184.674,417.86,4.25,97.79,7.234,1.413
19900215,25.419,25.02,0.664,25.757,1.064,175.324,422.131,4.592,97.83,9.015,1.603
19900216,25.342,24.847,0.476,25.76,0.841,182.205,419.435,4.242,97.834,12.096,1.586
19900217,25.016,24.637,0.433,25.337,0.843,161.853,421.495,3.697,97.827,10.701,1.741
19900218,25.229,24.722,0.499,25.658,0.825,193.869,418.218,3.907,97.865,10.734,1.61
19900219,24.858,24.545,0.329,25.123,0.633,139.581,428.059,3.685,97.975,11.77,1.795
19900220,24.995,24.546,0.439,25.375,0.793,171.154,421.811,3.881,97.943,8.881,1.71
19900221,24.868,24.471,0.429,25.204,0.529,157.971,424.432,3.735,97.946,6.632,1.57
19900222,24.864,24.472,0.449,25.195,0.568,159.842,419.337,4.046,97.915,7.634,1.167
19900223,24.349,24.054,0.399,24.598,0.593,102.191,420.114,3.636,97.857,10.673,1.195
19900224,25.085,24.358,1.057,25.7,1.378,237.458,414.35,4.536,97.677,7.635,1.332
19900225,25.239,24.78,0.301,25.628,0.735,164.852,421.554,4.273,97.668,4.869,1.854
19900226,25.045,24.565,0.266,25.451,0.617,177.41,425.041,3.982,97.759,8.274,1.817
19900227,24.964,24.375,0.517,25.462,0.824,160.626,426.794,3.784,97.791,9.819,1.39
19900228,24.905,24.38,0.673,25.349,1.05,191.286,420.637,4.306,97.735,6.858,1.388
19900301,24.866,24.104,0.462,25.511,0.843,211.233,411.897,4.227,97.805,8.404,1.12
19900302,24.282,23.912,0.421,24.595,0.805,100.965,418.529,3.778,97.944,7.394,1.517
19900303,24.86,24.179,0.787,25.436,0.914,189.422,417.52,4.318,97.933,6.836,1.383
19900304,24.758,24.243,0.549,25.193,0.718,164.553,421.925,3.771,97.91,9.631,1.366
19900305,24.867,24.225,0.401,25.41,0.858,147.43,423.765,3.614,97.87,11.956,1.483
19900306,24.54,24.056,0.375,24.949,0.542,153.251,424.267,3.636,97.859,8.959,1.426
19900307,24.823,24.255,0.357,25.304,0.736,191.373,420.301,3.892,97.795,9.331,1.618
19900308,24.783,24.431,0.914,25.081,1.206,154.16,413.576,4.266,97.842,5.707,2.057
19900309,25.555,25.126,1.022,25.918,1.347,200.257,415.939,5.19,97.914,4.753,2.215
19900310,25.185,24.801,0.236,25.511,0.75,189.71,423.773,3.915,97.906,13.691,2.679
19900311,25.273,24.795,0.456,25.678,0.858,202.543,421.386,3.882,97.888,9.964,2.158
19900312,25.179,24.906,0.389,25.41,0.804,190.4,421.879,3.837,97.881,9.864,2.174
19900313,25.28,24.795,0.333,25.69,0.664,185.232,419.563,4.453,97.793,6.557,2.02
19900314,26.023,25.153,1.422,26.759,1.989,236.715,414.281,6.185,97.657,1.904,1.915
19900315,25.326,24.997,0.358,25.605,0.669,158.084,421.147,3.759,97.686,9.003,2.079
19900316,25.258,24.839,0.383,25.612,0.68,174.602,424.465,3.755,97.723,9.71,1.772
19900317,24.916,24.514,0.246,25.256,0.467,140.304,423.911,3.59,97.796,9.018,1.591
19900318,25.529,24.948,0.728,26.02,1.297,217.858,422.102,4.773,97.823,5.27,1.764
19900319,25.354,24.806,0.376,25.818,0.954,197.878,422.584,3.801,97.848,10.332,1.79
19900320,24.982,24.606,0.504,25.301,0.816,158.778,421.191,3.521,97.86,10.985,1.631
19900321,25.201,24.704,0.552,25.623,0.906,186.202,427.864,3.793,97.825,9.049,1.298
19900322,25.104,24.666,0.356,25.476,0.689,154.899,425.389,3.699,97.805,11.089,1.443
19900323,25.067,24.672,0.329,25.401,0.651,152.02,425.084,3.727,97.77,7.119,1.474
19900324,25.243,24.787,0.482,25.628,0.851,170.451,420.408,4.056,97.736,6.302,1.516
19900325,24.995,24.532,0.255,25.386,0.661,140.016,425.77,3.653,97.865,10.448,1.348
19900326,25.154,24.6,0.517,25.622,0.836,150.063,427.002,4.291,97.825,7.026,1.273
19900327,24.594,24.397,0.469,24.761,0.746,86.543,421.736,3.631,97.78,23.17,1.576
19900328,24.748,24.597,0.533,24.875,0.649,93.122,424.524,4.058,97.777,6.739,1.646
19900329,24.876,24.424,0.477,25.258,0.547,144.249,425.05,3.732,97.842,7.83,1.319
19900330,24.672,24.131,0.581,25.131,0.981,127.409,421.345,4.251,97.792,7.586,1.461
19900331,24.738,24.244,0.549,25.156,0.624,137.39,423.537,3.708,97.77,7.338,0.921
19900401,24.446,23.958,0.753,24.859,1.098,148.579,418.282,3.94,97.799,9.82,1.409
19900402,25.125,24.664,0.707,25.515,0.91,173.245,423.945,3.961,97.842,6.69,1.269
19900403,25.46,24.778,0.416,26.036,0.894,214.928,421.633,4.274,97.802,8.157,1.362
19900404,25.534,24.849,0.443,26.114,1.15,174.388,423.975,5.139,97.821,2.863,1.663
19900405,25.669,25.043,0.816,26.198,1.283,162.912,422.045,5.087,97.87,2.014,1.916
19900406,25.653,25.207,0.58,26.03,1.012,179.837,421.686,4.141,97.88,8.954,1.656
19900407,25.393,24.979,0.66,25.742,0.913,178.223,426.26,3.909,97.839,9.375,1.575
19900408,25.027,24.633,0.234,25.361,0.521,132.909,425.103,3.723,97.898,9.688,1.262
19900409,25.038,24.576,0.401,25.429,0.724,150.115,422.228,3.961,97.957,6.198,1.113
19900410,25.467,24.852,0.754,25.987,0.963,200.838,419.128,4.383,97.842,5.421,1.272
19900411,25.679,25.045,0.7,26.215,1.07,205.887,413.241,4.422,97.741,7.886,1.793
19900412,25.33,24.953,0.578,25.648,0.793,164.871,419.512,3.665,97.727,8.055,1.873
19900413,25.012,24.75,0.21,25.233,0.366,82.293,423.363,3.758,97.785,6.68,1.689
19900414,25.279,24.818,0.709,25.669,0.87,161.577,423.605,4.0,97.787,5.395,1.372
19900415,25.565,25.077,0.384,25.978,0.779,157.957,425.396,4.103,97.709,7.474,1.427
19900416,25.406,25.02,0.392,25.732,0.487,160.017,426.197,3.696,97.689,8.823,1.427
19900417,25.299,24.814,0.584,25.71,0.702,176.569,423.176,3.857,97.697,7.344,1.48
19900418,25.476,24.934,0.409,25.935,0.731,182.188,427.624,4.208,97.745,7.554,1.701
19900419,24.905,24.539,0.365,25.215,0.698,146.202,423.747,3.792,97.754,8.845,1.503
19900420,25.418,24.85,0.555,25.899,0.834,179.595,426.948,3.749,97.689,11.705,0.926
19900421,25.037,24.613,0.263,25.396,0.673,151.267,426.664,3.662,97.621,11.825,1.113
19900422,25.244,24.861,0.393,25.569,0.708,164.776,427.422,3.873,97.614,6.657,1.131
19900423,25.452,24.982,0.284,25.849,0.753,179.676,426.218,3.921,97.684,7.797,1.748
19900424,25.351,24.92,0.312,25.716,0.652,160.732,424.804,3.634,97.718,8.138,1.725
19900425,25.228,24.63,0.446,25.733,0.701,149.495,424.626,4.058,97.715,7.031,1.746
19900426,25.178,24.668,0.418,25.609,0.721,156.759,425.863,4.013,97.607,7.874,0.637
19900427,24.836,24.426,0.309,25.183,0.465,105.892,426.619,3.589,97.648,8.011,0.743
19900428,24.789,24.442,0.717,25.082,0.706,132.684,428.513,3.702,97.712,6.599,1.006
19900429,25.605,25.084,0.565,26.045,1.014,189.693,422.739,4.343,97.718,7.413,1.283
19900430,24.838,24.581,0.202,25.055,0.458,90.842,430.425,3.553,97.701,12.005,0.685
19900501,24.958,24.576,0.398,25.282,0.735,143.573,421.057,4.187,97.631,6.353,0.775
19900502,25.18,24.547,0.512,25.716,0.977,176.183,415.023,4.303,97.635,6.751,0.912
19900503,25.017,24.546,0.285,25.416,0.575,151.07,424.805,3.663,97.656,8.147,1.239
19900504,24.908,24.355,0.411,25.376,0.776,161.342,424.113,3.879,97.656,7.093,0.602
19900505,25.03,24.39,0.708,25.572,1.116,183.308,420.707,3.803,97.626,6.611,0.889
19900506,25.176,24.827,0.283,25.471,0.457,157.323,421.812,3.871,97.701,5.349,1.48
19900507,25.488,24.891,0.444,25.993,1.096,172.921,418.986,4.518,97.795,5.884,1.841
19900508,25.299,24.619,0.649,25.875,1.012,188.264,410.47,4.06,97.819,7.266,1.734
19900509,25.658,24.917,0.864,26.286,1.189,199.658,416.906,4.38,97.732,6.222,1.573
19900510,25.682,24.954,0.632,26.297,1.16,203.089,419.729,4.655,97.72,5.845,1.574
19900511,25.503,25.017,0.416,25.914,0.761,175.437,422.491,3.897,97.754,6.81,1.479
19900512,25.631,24.965,0.474,26.194,0.885,189.664,419.122,4.163,97.779,8.583,1.422
19900513,25.802,25.226,0.625,26.29,1.232,202.316,419.048,5.226,97.785,3.056,1.458
19900514,25.348,24.729,0.404,25.871,0.889,173.801,423.099,4.02,97.825,9.289,1.571
19900515,25.957,25.304,0.902,26.51,1.58,211.945,421.644,5.396,97.859,3.177,1.546
19900516,25.168,24.5,0.242,25.733,0.772,173.011,419.214,4.165,97.91,7.847,1.71
19900517,25.287,24.585,0.628,25.88,1.073,189.436,416.661,4.124,97.952,6.387,1.549
19900518,25.149,24.712,0.558,25.519,0.788,149.374,416.839,4.001,97.993,5.886,1.883
19900519,25.36,24.747,0.559,25.879,1.095,169.162,415.9,4.874,97.957,2.881,1.237
19900520,25.102,24.665,0.692,25.472,1.017,142.544,412.759,4.551,97.954,3.895,1.506
19900521,24.902,24.396,0.257,25.33,0.705,118.703,423.02,4.028,98.058,6.665,1.735
19900522,24.832,24.628,0.35,25.005,0.498,99.914,429.195,3.712,98.021,5.72,1.044
19900523,24.711,24.38,0.45,24.991,0.723,115.239,424.881,3.62,98.027,11.306,1.136
19900524,24.966,24.275,0.422,25.551,0.915,178.061,417.862,4.179,98.081,5.774,1.526
19900525,24.726,23.933,0.856,25.397,1.341,164.559,406.151,4.67,98.118,3.373,1.715
19900526,24.64,24.138,0.794,25.064,0.96,119.472,411.502,4.48,98.027,3.187,1.628
19900527,25.146,24.636,0.761,25.578,1.209,175.232,414.52,4.754,97.983,4.797,1.925
19900528,24.9,24.371,0.419,25.347,0.911,152.334,411.187,4.157,97.976,5.526,2.086
19900529,24.774,24.288,0.348,25.185,0.8,148.609,414.672,3.625,98.007,10.325,1.803
19900530,24.678,24.3,0.443,24.998,0.671,152.441,420.578,3.823,97.991,5.429,1.537
19900531,24.607,24.235,0.567,24.923,0.893,130.359,413.341,3.93,97.962,6.592,1.844
19900601,24.555,24.118,0.381,24.925,0.49,130.624,416.517,4.018,97.964,5.495,1.681
19900602,24.319,23.823,0.751,24.74,0.907,119.575,418.124,3.633,97.973,6.164,1.408
19900603,24.324,23.91,0.179,24.674,0.443,78.495,418.546,3.716,97.992,3.222,1.519
19900604,25.053,24.489,1.204,25.53,1.68,168.312,409.761,5.307,97.912,1.735,1.943
19900605,24.924,24.571,0.558,25.222,1.014,146.131,412.249,4.155,97.946,9.625,1.816
19900606,24.803,24.407,0.348,25.138,0.715,138.19,420.586,3.588,98.004,8.538,1.897
19900607,24.696,24.131,0.428,25.174,0.533,131.756,418.445,3.77,97.995,6.656,1.551
19900608,23.923,23.543,0.731,24.244,0.76,63.874,413.16,3.649,97.947,5.002,1.471
19900609,25.062,24.349,1.108,25.664,1.387,181.625,410.866,4.69,97.903,2.639,1.739
19900610,24.895,24.47,0.582,25.254,0.977,131.597,414.517,4.259,97.961,4.095,1.575
19900611,24.656,24.372,0.312,24.896,0.781,88.464,421.475,3.954,98.003,6.908,1.816
19900612,25.458,24.677,0.835,26.119,1.336,192.033,416.246,5.047,98.007,4.473,1.763
19900613,24.69,24.197,0.321,25.107,0.488,140.602,418.278,3.822,98.04,5.646,1.37
19900614,24.271,23.585,0.477,24.852,0.753,148.831,412.176,3.562,98.029,7.582,1.732
19900615,24.909,23.963,1.036,25.709,1.51,204.059,402.456,4.601,98.047,5.358,1.392
19900616,25.061,24.316,0.764,25.691,0.98,198.131,410.043,3.997,98.037,8.662,1.29
19900617,24.717,24.207,0.329,25.149,0.597,147.432,415.565,3.622,98.066,6.665,1.477
19900618,25.224,24.416,0.945,25.906,1.547,200.563,413.192,5.171,98.024,3.451,1.624
19900619,25.313,24.659,0.449,25.866,1.03,193.154,413.326,4.686,98.028,5.675,1.763
19900620,25.556,24.607,0.72,26.36,1.321,212.862,400.675,5.281,98.073,4.598,1.998
19900621,24.64,24.013,0.446,25.17,0.726,136.252,403.84,4.155,98.093,5.861,1.975
19900622,24.668,23.771,0.958,25.427,1.502,201.136,402.36,4.729,97.97,4.857,1.75
19900623,24.784,24.146,0.483,25.325,0.963,177.415,413.226,3.944,97.924,6.903,1.685
19900624,24.717,24.034,0.514,25.295,0.921,183.804,410.895,3.981,97.923,6.274,1.678
19900625,24.401,23.679,0.47,25.012,0.79,155.91,408.82,3.834,97.968,6.761,1.512
19900626,24.15,23.468,0.657,24.728,1.036,143.918,410.978,3.966,97.986,4.323,1.417
19900627,24.393,23.577,0.823,25.084,1.16,165.943,405.863,3.701,97.92,6.264,1.863
19900628,25.052,24.306,0.747,25.684,1.328,185.223,411.65,4.405,97.888,6.523,1.417
19900629,25.223,24.657,0.503,25.701,0.897,179.739,415.435,4.055,97.933,7.312,1.456
19900630,25.967,24.909,1.039,26.862,1.789,219.132,409.75,5.924,97.964,3.533,1.259
19900701,24.686,24.398,0.207,24.929,0.324,136.517,419.625,3.619,97.994,7.612,1.655
19900702,24.579,24.185,0.238,24.912,0.582,145.895,424.508,3.739,98.044,7.563,1.317
